Year,exporter_key,exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,hazWasteDesc2,un,totalQuantityinShipment,units_final,phase,ExpectedManagementMethod,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,receivingfacilityzipcode,latitude,longitude
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,27274,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,26418,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,24749,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,23761,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,23617,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,27157,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,27005,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,27811,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,25415,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,23030,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,22402,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,22387,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,22209,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,30495,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,30208,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,27713,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,28383,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,28561,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,28811,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,29371,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,27414,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21573,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,30208,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,29322,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,27414,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,26827,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,30734,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,30862,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,31245,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,30208,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,27993,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,29670,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,30208,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,29670,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A16893,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,28561,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70460,PURE METAL GALVANIZING,369 ATTWELL DR,REXDALE,ONTARIO,CANADA,43.704601,-79.597389,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,19972,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70460,PURE METAL GALVANIZING,369 ATTWELL DR,REXDALE,ONTARIO,CANADA,43.704601,-79.597389,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21039,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70460,PURE METAL GALVANIZING,369 ATTWELL DR,REXDALE,ONTARIO,CANADA,43.704601,-79.597389,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21577,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70460,PURE METAL GALVANIZING,369 ATTWELL DR,REXDALE,ONTARIO,CANADA,43.704601,-79.597389,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,19972,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70460,PURE METAL GALVANIZING,369 ATTWELL DR,REXDALE,ONTARIO,CANADA,43.704601,-79.597389,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,20017,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70460,PURE METAL GALVANIZING,369 ATTWELL DR,REXDALE,ONTARIO,CANADA,43.704601,-79.597389,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,18094,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70460,PURE METAL GALVANIZING,369 ATTWELL DR,REXDALE,ONTARIO,CANADA,43.704601,-79.597389,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,22818,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70460,PURE METAL GALVANIZING,369 ATTWELL DR,REXDALE,ONTARIO,CANADA,43.704601,-79.597389,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,19431,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70460,PURE METAL GALVANIZING,369 ATTWELL DR,REXDALE,ONTARIO,CANADA,43.704601,-79.597389,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,19094,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70460,PURE METAL GALVANIZING,369 ATTWELL DR,REXDALE,ONTARIO,CANADA,43.704601,-79.597389,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,16682,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70460,PURE METAL GALVANIZING,369 ATTWELL DR,REXDALE,ONTARIO,CANADA,43.704601,-79.597389,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,18866,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,22610,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,24575,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,25162,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21997,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21509,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21577,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,24594,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21414,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,34069,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21388,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21369,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21399,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,22353,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,24128,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,29405,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,22610,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,30359,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,18094,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21577,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21955,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,22610,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21388,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,22712,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,17962,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,22712,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,22523,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,31744,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,31744,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,25934,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,22118,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,32229,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21562,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,31744,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,23984,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,24586,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,22868,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21899,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A26118,ARCELORMITTEL,690 STRATHEARNE AVE,N HAMILTON,ONTARIO,CANADA,43.26118,-79.78887,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,25162,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,42.392868,-83.0325241
